PARTICIPANT_ID,AGE,HAS_TAKEN_TYPING_COURSE,COUNTRY,LAYOUT,NATIVE_LANGUAGE,FINGERS,KEYBOARD_TYPE,ERROR_RATE,AVG_WPM_15,ROR
395447,43,1,US,qwerty,en,7-8,full,0.63391442155309,39.4356,0.2221
395449,22,0,US,qwerty,en,9-10,full,0.165562913907285,66.5791,0.3418
395454,30,0,US,qwerty,en,1-2,laptop,5.74313663616283,31.7708,0.2387
395456,26,0,US,qwerty,en,9-10,laptop,0.0,71.9512,0.2761
395460,13,0,US,qwerty,en,9-10,full,0.176678445229682,20.2008,0.0727
395461,46,0,US,qwerty,en,9-10,full,1.54798761609907,29.419,0.1788
395462,45,0,US,qwerty,en,1-2,laptop,1.74603174603175,51.3309,0.3625
395465,18,0,US,qwerty,en,9-10,laptop,1.75879396984925,88.5514,0.7115
395470,30,0,PH,qwerty,en,7-8,full,0.158227848101266,34.6263,0.0469
395473,21,1,US,qwerty,en,9-10,laptop,2.15716486902928,43.4751,0.31
395474,14,1,US,qwerty,en,9-10,laptop,0.326619488296135,73.652,0.5116
395481,22,0,IN,qwerty,en,7-8,laptop,1.22137404580153,66.6644,0.3228
395482,95,0,US,qwerty,en,1-2,full,1.65289256198347,54.7302,0.3527
395484,15,0,US,qwerty,en,9-10,full,2.22222222222222,101.5921,0.6637
395485,55,1,US,qwerty,en,7-8,full,2.39651416122004,58.5655,0.4794
395487,18,0,NZ,qwerty,en,5-6,small,4.16666666666667,60.7816,0.07
395488,23,0,US,qwerty,en,1-2,full,1.02040816326531,29.8808,0.0309
395489,63,1,US,qwerty,en,9-10,on-screen,0.977653631284916,59.1758,0.2676
395492,28,1,US,qwerty,en,9-10,full,0.636942675159236,53.3042,0.267
395493,12,0,US,qwerty,en,5-6,laptop,0.504201680672269,47.8568,0.2681
395497,20,0,MU,qwerty,en,3-4,laptop,2.36541598694943,13.0799,0.1069
395498,25,0,US,qwerty,en,9-10,full,0.166389351081531,85.036,0.477
395504,5,0,US,qwerty,en,1-2,full,1.07719928186715,52.752,0.2623
395507,30,0,US,qwerty,en,9-10,laptop,0.0,65.376,0.3695
395510,11,1,US,qwerty,en,9-10,laptop,0.888888888888889,41.5933,0.3445
395517,23,0,US,qwerty,en,9-10,full,0.235294117647059,74.577,0.1392
395520,45,1,GB,qwerty,en,7-8,full,4.45765230312036,51.1755,0.1863
395526,12,0,US,qwerty,en,3-4,laptop,0.50251256281407,44.645,0.2711
395527,48,1,US,qwerty,en,9-10,full,0.307692307692308,51.1502,0.0788
395528,19,0,US,qwerty,en,3-4,laptop,2.38853503184713,71.3595,0.505
395535,19,0,US,qwerty,en,9-10,laptop,0.453172205438066,61.6546,0.2825
395536,17,1,US,qwerty,en,9-10,full,0.0,80.9244,0.4669
395537,11,1,US,qwerty,en,9-10,laptop,1.45631067961165,46.9866,0.3229
395538,16,0,US,qwerty,en,9-10,laptop,1.88133140376266,33.4473,0.1629
395539,27,0,US,qwerty,en,9-10,full,0.158227848101266,66.5419,0.3643
395542,40,1,BO,qwerty,es,9-10,laptop,0.341880341880342,79.7683,0.099
395543,31,1,US,qwerty,en,9-10,laptop,1.14192495921697,82.2883,0.3739
395544,24,0,CR,qwerty,es,3-4,full,1.22887864823349,47.4838,0.0304
395545,45,1,US,qwerty,en,9-10,full,0.279329608938547,66.0199,0.2261
395547,36,0,CA,qwerty,en,9-10,full,2.58987243911867,56.6781,0.3362
395549,16,0,CA,qwerty,en,5-6,laptop,0.295420974889217,46.1925,0.2519
395553,35,0,GB,qwerty,en,7-8,laptop,0.552486187845304,55.4912,0.1814
395556,30,0,US,qwerty,en,9-10,full,2.13815789473684,77.2666,0.6426
395562,30,1,RU,qwerty,ru,7-8,laptop,2.11640211640212,24.0682,0.1618
395564,18,0,GT,qwerty,es,7-8,laptop,1.04754230459307,41.8609,0.2708
395568,35,1,US,qwerty,en,7-8,full,2.22551928783383,33.1735,0.1687
395569,24,0,US,qwerty,en,3-4,full,1.41592920353982,30.0606,0.2161
395571,21,0,US,qwerty,en,9-10,laptop,0.553505535055351,50.7308,0.2204
395575,21,1,US,qwerty,en,7-8,full,6.18401206636501,45.0344,0.2952
395576,31,0,US,qwerty,tl,3-4,full,0.743494423791822,30.5572,0.0524
395578,23,1,US,qwerty,en,9-10,full,0.813008130081301,39.7448,0.3633
395581,28,0,US,qwerty,en,5-6,laptop,0.453172205438066,25.9619,0.0598
395583,27,0,US,qwerty,en,3-4,laptop,0.587371512481645,61.4745,0.3053
395585,18,1,IN,qwerty,en,9-10,on-screen,1.19760479041916,23.8832,0.0612
395586,33,0,US,qwerty,en,9-10,full,1.16279069767442,50.4053,0.2572
395589,64,0,US,qwerty,en,3-4,full,0.0,56.12,0.1326
395591,24,0,US,qwerty,en,5-6,full,1.12676056338028,77.2466,0.332
395593,16,0,US,qwerty,en,3-4,laptop,0.985221674876847,55.8041,0.316
395594,55,0,US,qwerty,en,9-10,full,0.45662100456621,38.0208,0.2493
395601,16,0,CA,qwerty,en,5-6,full,0.622083981337481,34.916,0.2703
395604,23,0,US,qwerty,es,3-4,full,0.826446280991736,35.4703,0.1954
395611,21,0,US,qwerty,en,3-4,full,1.50309460654288,51.207,0.0756
395612,20,0,CA,qwerty,en,5-6,laptop,0.735294117647059,45.4075,0.3057
395614,16,0,US,qwerty,en,9-10,full,0.337268128161889,53.6348,0.1074
395617,24,0,PH,qwerty,en,9-10,full,0.0,36.4445,0.0859
395618,15,0,CA,qwerty,en,3-4,laptop,3.19634703196347,34.7953,0.0424
395621,20,0,CA,qwerty,en,9-10,full,0.55045871559633,78.472,0.5224
395624,28,0,US,qwerty,en,3-4,laptop,0.469483568075117,27.0876,0.0667
395625,33,0,US,qwerty,en,9-10,laptop,0.662251655629139,44.0298,0.1467
395627,11,0,US,qwerty,en,9-10,laptop,0.0,63.8006,0.405
395629,17,1,US,qwerty,en,3-4,laptop,0.171821305841924,60.795,0.3788
395635,21,1,US,qwerty,en,9-10,full,0.99290780141844,66.3517,0.5709
395636,34,1,US,qwerty,en,9-10,laptop,1.08499095840868,63.0609,0.1947
395639,21,0,US,qwerty,en,9-10,laptop,1.65016501650165,80.0186,0.4201
395643,14,1,US,qwerty,en,9-10,laptop,1.51515151515152,48.3525,0.1637
395646,25,0,US,qwerty,en,9-10,full,0.97799511002445,43.0887,0.3063
395653,13,0,CA,qwerty,en,9-10,full,3.07971014492754,47.6869,0.0976
395654,19,0,US,qwerty,en,9-10,full,1.37693631669535,98.0672,0.5137
395657,13,0,CA,qwerty,en,3-4,full,3.7463976945245,30.7766,0.0464
395658,38,0,US,qwerty,en,9-10,full,0.0,41.0375,0.1676
395660,45,1,US,qwerty,en,9-10,full,0.76103500761035,53.6925,0.2503
395662,5,1,US,qwerty,nl,1-2,laptop,0.140449438202247,77.2677,0.4976
395663,16,0,US,qwerty,en,7-8,laptop,1.63398692810458,77.6313,0.4462
395668,18,0,US,qwerty,en,7-8,laptop,0.470219435736677,48.432,0.4915
395674,47,0,US,qwerty,en,7-8,laptop,3.08166409861325,29.1377,0.0402
395675,29,1,US,qwerty,en,9-10,full,0.392003136025088,46.015,0.1478
395676,52,1,US,qwerty,en,9-10,full,0.467653936087295,47.196,0.337
395679,23,0,US,qwerty,en,9-10,laptop,0.8058017727639,58.6227,0.1484
395688,16,0,US,qwerty,en,7-8,laptop,1.34128166915052,32.2101,0.056
395693,12,0,KE,qwerty,en,9-10,laptop,1.91387559808612,48.123,0.2914
395694,20,1,US,qwerty,en,9-10,laptop,1.22324159021407,46.841,0.482
395695,13,1,US,qwerty,en,9-10,laptop,1.61764705882353,40.3592,0.0297
395699,20,0,HU,qwertz,hu,9-10,full,0.773694390715667,62.5309,0.3671
395702,39,1,US,qwerty,en,7-8,full,0.152671755725191,41.978,0.227
395703,35,0,IE,qwerty,en,7-8,laptop,2.40272166702105,57.9009,0.488
395704,55,1,US,qwerty,en,7-8,full,3.05084745762712,29.5476,0.2871
395705,15,0,US,qwerty,en,9-10,full,0.311526479750779,92.1628,0.519
395706,42,1,US,qwerty,en,7-8,full,2.25056264066016,40.881,0.4471
395711,32,1,US,qwerty,en,9-10,full,0.30441400304414,41.0837,0.2722
395720,16,0,US,qwerty,en,7-8,laptop,0.996677740863787,40.3499,0.078
395724,24,0,US,qwerty,es,9-10,full,0.457317073170732,98.1204,0.4003
395726,28,0,US,qwerty,en,9-10,laptop,0.0,64.535,0.1155
395731,19,1,US,qwerty,en,9-10,laptop,0.0,38.5171,0.0785
395732,30,0,US,qwerty,en,9-10,full,0.890207715133531,40.4518,0.1729
395737,21,1,US,qwerty,en,9-10,laptop,0.0,80.3946,0.2183
395738,11,0,US,qwerty,en,1-2,laptop,0.46801872074883,23.7878,0.0421
395741,18,0,US,qwerty,ro,9-10,full,1.78970917225951,21.8526,0.0714
395744,21,1,US,qwerty,en,9-10,full,0.516351118760757,51.8226,0.5279
395745,28,1,PH,qwerty,en,9-10,full,1.06194690265487,59.8684,0.0998
395751,47,1,US,qwerty,en,7-8,full,0.87719298245614,52.4691,0.2897
395762,21,0,US,qwerty,en,9-10,laptop,0.429184549356223,71.2782,0.4597
395766,13,0,AU,qwerty,en,3-4,laptop,1.42857142857143,62.5057,0.2807
395767,25,0,US,qwerty,es,5-6,full,0.578871201157742,47.2785,0.4928
395774,27,0,PH,qwerty,tl,7-8,laptop,0.806451612903226,35.5392,0.1925
395778,18,1,US,qwerty,en,9-10,laptop,1.05580693815988,94.8002,0.5951
395781,14,0,US,qwerty,en,7-8,laptop,0.547445255474453,48.2379,0.199
395783,26,0,GB,qwerty,en,7-8,laptop,2.26928895612708,36.7931,0.1162
395784,23,0,GB,qwerty,en,7-8,full,0.475435816164818,42.4031,0.2962
395787,41,1,US,qwerty,en,9-10,full,2.41286863270777,67.7488,0.4317
395788,17,0,CN,qwerty,zh,9-10,laptop,0.895522388059702,44.5653,0.1858
395789,31,1,CA,qwerty,en,9-10,full,0.855745721271394,90.7543,0.5944
395791,22,0,US,qwerty,en,7-8,laptop,2.46389124893798,30.408,0.043
395801,12,0,US,qwerty,en,9-10,laptop,0.0,51.1873,0.0747
395803,45,0,US,qwerty,en,9-10,full,0.175438596491228,57.1754,0.3233
395806,42,0,US,qwerty,en,7-8,full,2.77777777777778,64.5861,0.4633
395810,13,0,CA,qwerty,en,7-8,full,1.96078431372549,29.0266,0.0223
395811,53,1,US,qwerty,en,5-6,full,1.27388535031847,29.4118,0.061
395812,13,1,US,qwerty,en,5-6,laptop,13.0537974683544,56.9958,0.3025
395814,10,0,US,qwerty,en,5-6,laptop,1.60320641282565,33.856,0.1713
395817,26,0,US,qwerty,en,7-8,full,0.0,50.362,0.362
395818,17,1,US,qwerty,en,9-10,laptop,2.31481481481481,67.876,0.2184
395826,21,1,US,qwerty,en,9-10,full,0.31496062992126,46.1155,0.1575
395827,32,0,US,qwerty,en,5-6,full,0.0,51.3413,0.201
395832,30,0,NL,qwerty,nl,9-10,laptop,0.796178343949045,55.843,0.3508
395835,19,0,US,qwerty,en,5-6,laptop,0.157977883096367,65.9369,0.2214
395836,30,0,RU,qwerty,ru,7-8,laptop,0.485436893203884,44.6623,0.4104
395842,28,0,US,qwerty,en,9-10,laptop,0.155763239875389,68.1442,0.6032
395848,18,1,US,qwerty,en,9-10,laptop,0.306278713629403,48.9606,0.5577
395853,11,0,US,qwerty,en,9-10,laptop,0.618238021638331,28.6414,0.3715
395869,23,0,IN,qwertz,en,3-4,on-screen,4.51895043731778,33.7814,0.1762
395870,17,0,US,qwerty,zh,9-10,laptop,0.346020761245675,32.9081,0.1587
395877,14,0,US,qwerty,en,9-10,full,0.337268128161889,35.7288,0.3976
395878,26,1,US,qwerty,en,9-10,full,0.338983050847458,61.9612,0.1292
395880,21,0,CA,qwerty,en,9-10,full,0.594353640416048,50.0674,0.3065
395882,18,0,US,qwerty,en,1-2,laptop,4.34782608695652,58.2107,0.2267
395883,23,1,US,qwerty,en,1-2,laptop,0.483870967741935,42.5924,0.2557
395893,28,0,US,qwerty,en,9-10,full,1.66112956810631,56.4408,0.3946
395895,42,0,US,qwertz,en,9-10,full,0.308641975308642,75.922,0.2659
395901,15,0,US,qwerty,en,9-10,full,2.26480836236934,66.0255,0.2903
395902,35,1,US,qwerty,en,9-10,full,0.813008130081301,70.104,0.2189
395903,40,1,US,qwerty,en,9-10,laptop,0.324675324675325,45.5529,0.2685
395906,58,1,US,qwerty,en,9-10,laptop,0.894187779433681,60.3785,0.1445
395910,1,0,US,qwerty,en,1-2,laptop,1.17994100294985,45.375,0.1124
395926,20,0,US,qwerty,en,3-4,full,0.290697674418605,26.6286,0.2009
395928,33,1,US,qwerty,es,9-10,full,0.554016620498615,62.3109,0.3503
395931,18,1,US,qwerty,en,9-10,full,0.158982511923688,75.7478,0.3392
395932,28,0,US,qwerty,en,9-10,full,1.28388017118402,42.6582,0.2275
395934,15,0,US,qwerty,en,9-10,laptop,0.759493670886076,61.0409,0.348
395935,40,1,US,qwerty,en,9-10,laptop,0.357142857142857,44.8264,0.2748
395937,1,0,US,qwerty,en,1-2,laptop,4.18535127055306,71.5725,0.4928
395939,38,1,US,qwerty,en,9-10,laptop,0.485044462409054,73.5898,0.1054
395943,13,0,US,qwerty,en,9-10,laptop,2.47678018575851,40.9996,0.1928
395948,28,0,US,qwerty,en,9-10,full,0.367647058823529,53.5135,0.3791
395957,49,1,AU,qwerty,en,9-10,laptop,0.935828877005348,19.744,0.2664
395958,18,0,US,qwerty,en,1-2,laptop,0.625,33.5481,0.0896
395961,14,0,US,qwerty,en,5-6,full,0.448430493273543,50.1221,0.2008
395966,25,0,US,qwerty,ko,9-10,laptop,0.0,66.2773,0.317
395967,28,0,US,qwerty,en,9-10,full,0.314465408805031,41.9075,0.1584
395971,22,0,US,qwerty,en,5-6,laptop,3.87205387205387,52.8868,0.1586
395972,31,0,US,qwerty,en,9-10,laptop,3.85542168674699,24.4492,0.0672
395974,18,1,US,qwerty,en,5-6,laptop,2.23642172523962,32.9298,0.1799
395975,23,0,CA,qwerty,en,9-10,full,0.646203554119548,54.3082,0.441
395977,15,0,US,qwerty,en,1-2,laptop,0.332778702163062,45.5102,0.111
395979,21,1,AU,qwerty,en,7-8,laptop,0.440528634361233,46.82,0.275
395981,16,1,US,qwerty,en,9-10,laptop,0.170357751277683,50.0309,0.4089
395982,43,0,US,qwerty,en,1-2,laptop,2.84384694932782,27.7392,0.1609
395984,15,0,US,qwerty,en,9-10,laptop,0.587371512481645,66.2424,0.54
395985,14,0,US,qwerty,en,9-10,laptop,0.154320987654321,35.1136,0.1911
395987,16,0,AU,qwerty,en,3-4,laptop,0.162337662337662,63.1579,0.2857
395989,15,0,CA,qwerty,ur,9-10,laptop,8.24261275272162,38.091,0.1142
395995,15,0,CA,qwerty,en,5-6,laptop,1.89274447949527,52.5038,0.1893
396001,33,0,US,qwerty,en,9-10,full,0.46875,72.027,0.1367
396004,37,1,US,qwerty,en,9-10,full,2.16417910447761,56.0964,0.3166
396005,19,0,US,qwerty,en,9-10,laptop,0.0,55.8232,0.3475
396007,30,0,IN,qwerty,te,7-8,laptop,3.30188679245283,32.0069,0.0646
396008,23,0,US,qwerty,en,1-2,full,0.72463768115942,30.2986,0.0515
396010,19,0,US,qwerty,en,9-10,full,3.21285140562249,73.5329,0.2842
396011,20,0,US,qwerty,en,9-10,laptop,0.48780487804878,20.7695,0.102
396012,20,0,US,qwerty,en,9-10,laptop,0.19723865877712,63.2058,0.3188
396013,36,1,US,qwerty,en,9-10,laptop,1.36054421768707,67.6025,0.1702
396015,40,0,US,qwerty,en,9-10,on-screen,0.340136054421769,29.4601,0.0835
396017,30,0,US,qwerty,en,9-10,full,0.491865304578131,100.3248,0.635
396018,13,0,US,qwerty,en,9-10,laptop,2.64623955431755,27.4077,0.143
396021,37,0,US,qwerty,en,3-4,full,0.736648250460405,40.6451,0.0555
396022,27,0,US,qwerty,en,9-10,laptop,0.349040139616056,45.2961,0.3677
396026,26,1,US,qwerty,en,7-8,laptop,0.16025641025641,57.9123,0.2831
396033,33,0,US,qwerty,en,9-10,laptop,0.321027287319422,88.1936,0.0991
396037,23,0,US,qwerty,en,1-2,full,0.314465408805031,27.6579,0.0507
396046,23,0,US,qwerty,en,9-10,laptop,1.42857142857143,71.7596,0.5563
396047,14,0,CA,qwerty,en,5-6,laptop,0.686106346483705,46.8696,0.2041
396053,29,0,US,qwerty,en,9-10,full,1.93452380952381,46.0268,0.317
396054,33,0,CA,qwerty,ta,9-10,laptop,0.211416490486258,46.6407,0.2985
396055,26,0,CA,qwerty,en,5-6,laptop,2.90697674418605,65.3914,0.4545
396062,13,1,US,qwerty,en,7-8,full,0.840336134453782,46.4661,0.3254
396064,20,0,US,qwerty,en,7-8,laptop,0.836120401337793,44.6881,0.3367
396065,14,0,US,qwerty,en,3-4,laptop,0.62992125984252,49.3651,0.1953
396066,28,1,US,qwerty,en,5-6,laptop,2.19399538106236,37.2578,0.1694
396067,28,0,CA,qwerty,en,9-10,full,1.73884514435696,43.3336,0.3948
396074,40,0,US,qwerty,en,9-10,on-screen,0.524475524475524,25.1851,0.0824
396078,15,0,US,qwerty,en,7-8,laptop,3.44827586206897,54.9744,0.2148
396089,26,1,US,qwerty,en,7-8,laptop,2.01863354037267,56.5317,0.5169
396090,28,1,US,qwerty,en,9-10,full,0.432276657060519,75.1369,0.5619
396098,23,0,US,qwerty,en,1-2,full,0.347222222222222,38.5389,0.2085
396099,47,0,US,qwerty,en,9-10,laptop,0.453857791225416,15.9586,0.0512
396101,30,1,US,qwerty,en,7-8,small,0.767263427109974,45.9878,0.0626
396102,16,0,US,qwerty,en,1-2,full,0.170357751277683,34.5427,0.1806
396104,10,0,US,qwerty,en,9-10,laptop,0.918836140888208,43.3165,0.3381
396105,44,0,US,qwerty,en,7-8,full,0.153374233128834,29.7912,0.1979
396107,31,0,US,qwerty,en,9-10,full,0.434153400868307,75.669,0.2224
396109,25,0,US,qwerty,en,1-2,laptop,0.0706713780918728,86.1621,0.3671
396110,17,0,IE,qwerty,en,5-6,laptop,1.08864696734059,43.1919,0.2243
396114,23,0,US,qwerty,en,7-8,full,0.608519269776876,102.0182,0.606
396117,13,0,US,qwerty,en,9-10,full,1.33333333333333,70.9314,0.3651
396120,35,0,US,qwerty,en,9-10,laptop,6.7937033968517,66.8846,0.1215
396121,38,0,CA,qwerty,ko,9-10,full,0.150602409638554,79.9847,0.7169
396122,12,0,NP,qwerty,en,9-10,laptop,1.31964809384164,33.0087,0.1901
396123,27,0,US,qwerty,en,9-10,full,1.8716577540107,51.4011,0.2833
396126,14,1,US,qwerty,en,9-10,laptop,1.16788321167883,47.9109,0.4702
396129,22,1,US,qwerty,en,9-10,laptop,0.34965034965035,36.9532,0.2198
396130,28,1,US,qwerty,en,7-8,full,1.38888888888889,112.3229,0.8031
396132,41,0,CA,qwerty,en,7-8,laptop,0.337837837837838,56.2701,0.3492
396133,21,0,US,qwerty,en,1-2,laptop,0.760906323977004,22.7309,0.0793
396134,25,0,PH,qwerty,en,5-6,laptop,0.495785820525533,47.1705,0.0884
396137,21,0,CR,qwerty,es,1-2,laptop,1.01302460202605,23.5137,0.02
396140,44,0,US,qwerty,en,7-8,full,0.0,31.3989,0.2519
396141,35,0,US,qwerty,en,9-10,laptop,0.668027463351271,75.1244,0.0987
396143,31,0,US,qwerty,en,9-10,laptop,0.0,74.1388,0.3538
396144,13,0,US,qwerty,en,9-10,laptop,0.454545454545455,33.4146,0.0651
396146,25,0,US,qwerty,en,1-2,laptop,0.106837606837607,98.6051,0.4548
396155,37,1,US,qwerty,en,1-2,laptop,1.84397163120567,37.4097,0.0531
396160,46,1,US,qwerty,en,9-10,laptop,0.87719298245614,60.5571,0.1984
396161,19,1,US,qwerty,en,9-10,laptop,0.140252454417952,69.4579,0.375
396167,14,1,US,qwerty,en,9-10,laptop,0.172711571675302,33.5157,0.1831
396169,13,0,CA,qwerty,en,9-10,laptop,0.307692307692308,75.7039,0.2722
396177,24,1,US,qwerty,en,9-10,laptop,0.551724137931034,56.6045,0.5786
396180,36,0,IN,qwerty,en,5-6,full,0.657894736842105,48.3506,0.2989
396183,43,0,MX,qwerty,es,5-6,full,0.229885057471264,21.029,0.0029
396185,28,1,US,qwerty,en,5-6,full,1.85810810810811,35.6428,0.1457
396186,30,0,US,qwerty,en,1-2,laptop,0.158982511923688,97.0679,0.4093
396187,26,1,US,qwerty,en,9-10,laptop,0.145243282498184,50.6857,0.2156
396188,23,1,US,qwerty,en,9-10,laptop,0.769230769230769,72.6423,0.4706
396195,27,1,US,qwerty,en,9-10,full,1.98915009041591,84.0716,0.4836
396196,32,0,JP,qwerty,ja,3-4,full,0.141242937853107,49.336,0.164
396199,18,0,US,qwerty,en,9-10,laptop,3.41296928327645,46.0695,0.2616
396203,15,0,US,qwerty,en,7-8,full,0.573065902578797,86.0644,0.3408
396204,23,1,US,qwerty,en,9-10,full,2.90851401374934,63.6792,0.4967
396205,21,0,PH,qwerty,en,3-4,laptop,0.540540540540541,18.0983,0.0367
396208,24,1,US,qwerty,en,9-10,laptop,0.610687022900763,57.9424,0.2743
396210,40,0,US,qwerty,en,9-10,on-screen,0.140252454417952,26.2717,0.0787
396212,17,0,IE,qwerty,en,5-6,laptop,0.477707006369427,39.1746,0.2715
396215,30,0,US,qwerty,en,3-4,laptop,0.949868073878628,55.4794,0.4317
396219,30,1,US,qwerty,en,9-10,laptop,0.3125,72.9338,0.2729
396221,28,0,US,qwerty,en,1-2,laptop,0.369685767097967,39.9248,0.1438
396224,13,0,US,qwerty,en,9-10,laptop,0.72992700729927,38.0814,0.2103
396226,15,0,US,qwerty,en,7-8,laptop,4.39770554493308,31.3104,0.3091
396227,12,0,US,qwerty,gu,7-8,laptop,4.62962962962963,39.7392,0.1573
396232,24,1,US,qwerty,en,5-6,laptop,0.735294117647059,35.389,0.3234
396233,21,0,US,qwerty,en,9-10,laptop,1.5025041736227,61.1453,0.202
396234,28,1,MX,qwerty,es,9-10,laptop,0.499445061043285,73.7894,0.3535
396239,29,1,US,qwerty,en,9-10,full,0.821018062397373,80.0825,0.3789
396240,12,0,US,qwerty,sw,9-10,full,0.0,24.7377,0.1635
396243,41,0,US,qwerty,en,7-8,laptop,0.759878419452888,25.8332,0.0855
396252,16,0,US,qwerty,en,3-4,laptop,1.1070110701107,46.0225,0.2751
396257,22,0,US,qwerty,en,9-10,laptop,0.913937547600914,69.5652,0.2051
396260,20,1,US,qwerty,en,7-8,laptop,0.13986013986014,48.5467,0.5341
396262,21,0,CA,qwerty,en,3-4,full,2.75103163686382,32.6628,0.0846
396267,39,1,US,qwertz,en,9-10,full,0.483870967741935,57.5138,0.39
396268,31,0,US,qwerty,tl,1-2,full,3.77049180327869,37.7819,0.0541
396269,30,0,US,qwerty,en,3-4,laptop,0.157728706624606,57.915,0.4325
396270,19,0,PT,qwerty,pt,5-6,laptop,1.21359223300971,29.5641,0.0482
396272,16,0,US,qwerty,en,9-10,full,2.47619047619048,53.7894,0.601
396274,49,1,CA,qwerty,en,7-8,full,0.323886639676113,41.8751,0.285
396278,16,1,US,qwerty,en,7-8,full,4.06976744186047,67.4952,0.2309
396279,29,1,US,qwerty,en,9-10,laptop,0.613496932515337,78.2664,0.3992
396280,42,0,US,qwerty,en,9-10,laptop,0.476190476190476,29.2224,0.16
396281,13,0,US,qwerty,en,7-8,laptop,1.94003527336861,38.0308,0.1669
396284,23,0,US,qwerty,en,7-8,full,0.759878419452888,80.2475,0.4766
396290,12,0,US,qwerty,en,1-2,laptop,0.54249547920434,55.7172,0.3577
396297,23,0,US,qwerty,en,3-4,laptop,0.82256169212691,29.8439,0.1655
396302,26,0,PH,qwerty,en,7-8,full,0.588235294117647,24.7273,0.0915
396303,13,1,CA,qwerty,en,7-8,full,1.08191653786708,26.5402,0.0457
396304,12,1,US,qwerty,en,5-6,laptop,1.1611030478955,16.8919,0.0587
396307,18,0,CA,qwerty,en,3-4,laptop,0.0,72.8987,0.4768
396308,41,0,US,qwerty,en,5-6,laptop,0.0,40.0251,0.2613
396310,22,0,US,qwerty,en,5-6,full,1.43266475644699,25.3148,0.0617
396311,11,0,US,qwerty,en,1-2,laptop,1.32352941176471,47.1099,0.3499
396315,31,0,US,qwerty,en,3-4,laptop,0.332857822158821,16.8127,0.0622
396322,22,1,US,qwerty,en,7-8,laptop,1.28617363344051,35.7936,0.0861
396323,29,1,US,qwerty,en,5-6,laptop,0.494641384995878,24.2962,0.2307
396325,32,0,CA,qwerty,hi,3-4,laptop,0.940438871473354,26.9444,0.1031
396326,34,0,US,qwerty,en,9-10,laptop,0.903614457831325,64.4009,0.6519
396327,50,1,US,qwerty,en,9-10,laptop,0.170794192997438,39.0692,0.1315
396328,24,0,US,qwerty,en,9-10,laptop,1.77133655394525,21.1901,0.0325
396329,11,0,US,qwerty,en,9-10,laptop,2.61011419249592,47.365,0.0715
396331,22,0,US,qwerty,en,7-8,laptop,0.169779286926995,38.746,0.2056
396333,30,0,NZ,qwerty,en,3-4,laptop,0.0,31.0657,0.1164
396334,19,1,US,qwerty,en,9-10,full,0.31104199066874,54.1458,0.1823
396336,23,0,CA,qwerty,en,3-4,full,0.237906423473434,44.0717,0.3205
396339,14,0,US,qwerty,en,1-2,laptop,0.643382352941177,42.2856,0.0445
396340,17,1,US,qwerty,en,9-10,laptop,0.528401585204756,43.5195,0.1077
396341,24,0,US,qwerty,en,9-10,laptop,1.17351215423303,93.9014,0.4913
396345,20,1,CA,qwerty,en,3-4,laptop,0.0,81.0786,0.1171
396349,24,0,US,qwerty,en,5-6,small,1.07913669064748,35.0312,0.0832
396350,15,0,US,qwerty,en,9-10,laptop,0.833333333333333,68.6664,0.6265
396351,26,1,US,qwerty,en,9-10,laptop,0.483870967741935,48.3007,0.2256
396354,29,0,US,qwerty,es,3-4,full,0.882352941176471,19.4328,0.0427
396356,5,0,US,qwerty,gu,9-10,full,2.41379310344828,18.118,0.0678
396359,22,0,US,qwerty,en,1-2,laptop,1.6,37.3913,0.1789
396362,22,1,US,qwerty,en,9-10,laptop,0.0,51.5529,0.4944
396363,19,0,US,qwerty,en,1-2,full,0.487144790257104,46.4846,0.202
396366,28,0,US,qwerty,en,9-10,full,0.189753320683112,71.6617,0.2053
396370,15,0,US,qwerty,en,9-10,small,0.929368029739777,51.2295,0.4725
396374,19,1,US,qwerty,en,9-10,laptop,0.806451612903226,60.3162,0.2513
396378,33,0,US,qwerty,en,9-10,full,0.716845878136201,60.3384,0.524
396383,14,1,US,qwerty,es,9-10,laptop,0.292397660818713,58.2698,0.2873
396384,10,0,US,qwerty,en,1-2,laptop,1.2779552715655,36.9145,0.2183
396385,15,1,US,qwerty,en,9-10,laptop,0.657894736842105,55.2239,0.2802
396387,46,0,MX,qwerty,es,5-6,laptop,0.483870967741935,28.3454,0.0418
396391,25,1,US,qwerty,en,9-10,laptop,0.0,89.0967,0.4927
396392,29,1,US,qwerty,en,9-10,laptop,0.0,62.0466,0.4577
396394,24,0,US,qwerty,en,9-10,full,1.01694915254237,41.5753,0.2227
396396,27,0,US,qwerty,en,5-6,laptop,1.8978102189781,54.1406,0.0688
396397,14,1,US,qwerty,en,9-10,laptop,0.903614457831325,50.7859,0.2837
396407,21,0,CR,qwerty,es,1-2,full,1.84899845916795,31.3995,0.053
396413,24,1,PH,qwerty,en,3-4,laptop,0.15625,29.8433,0.0792
396422,35,0,GB,qwerty,en,3-4,laptop,0.486223662884927,32.9642,0.1959
396427,28,0,US,qwerty,en,9-10,full,0.460122699386503,72.5683,0.2452
396433,49,1,MX,qwerty,es,7-8,laptop,1.5625,44.754,0.0698
396435,32,0,AU,qwerty,en,3-4,laptop,2.38500851788756,54.5552,0.3639
